仰角,Month,Day,Hour,Minute
31.18,11,12,14,40
29.42,11,12,14,50
27.58,11,12,15,0
25.69,11,12,15,10
23.74,11,12,15,20
21.73,11,12,15,30
19.68,11,12,15,40
17.58,11,12,15,50
15.44,11,12,16,0
13.26,11,12,16,10
11.06,11,12,16,20
8.83,11,12,16,30
6.59,11,12,16,40
4.32,11,12,16,50
2.05,11,12,17,0
0.0,11,12,17,10
0.0,11,12,17,20
0.0,11,12,17,30
0.0,11,12,17,40
0.0,11,12,17,50
0.0,11,12,18,0
0.0,11,12,18,10
0.0,11,12,18,20
0.0,11,12,18,30
0.0,11,12,18,40
0.0,11,12,18,50
0.0,11,12,19,0
0.0,11,11,5,0
0.0,11,11,5,10
0.0,11,11,5,20
0.0,11,11,5,30
0.0,11,11,5,40
0.0,11,11,5,50
0.0,11,11,6,0
0.81,11,11,6,10
3.13,11,11,6,20
5.45,11,11,6,30
7.75,11,11,6,40
10.03,11,11,6,50
12.29,11,11,7,0
14.52,11,11,7,10
16.72,11,11,7,20
18.89,11,11,7,30
21.01,11,11,7,40
23.08,11,11,7,50
25.1,11,11,8,0
27.07,11,11,8,10
28.97,11,11,8,20
30.81,11,11,8,30
32.58,11,11,8,40
34.28,11,11,8,50
35.9,11,11,9,0
37.44,11,11,9,10
38.89,11,11,9,20
40.26,11,11,9,30
41.54,11,11,9,40
42.72,11,11,9,50
43.81,11,11,10,0
44.8,11,11,10,10
45.69,11,11,10,20
46.48,11,11,10,30
47.16,11,11,10,40
47.74,11,11,10,50
48.21,11,11,11,0
48.57,11,11,11,10
48.82,11,11,11,20
48.96,11,11,11,30
49.0,11,11,11,40
48.92,11,11,11,50
48.73,11,11,12,0
48.44,11,11,12,10
48.03,11,11,12,20
47.52,11,11,12,30
46.9,11,11,12,40
46.18,11,11,12,50
45.35,11,11,13,0
44.42,11,11,13,10
43.39,11,11,13,20
42.26,11,11,13,30
41.04,11,11,13,40
39.72,11,11,13,50
38.32,11,11,14,0
36.83,11,11,14,10
35.26,11,11,14,20
33.61,11,11,14,30
31.88,11,11,14,40
30.08,11,11,14,50
28.22,11,11,15,0
26.29,11,11,15,10
24.3,11,11,15,20
22.26,11,11,15,30
20.16,11,11,15,40
18.03,11,11,15,50
15.85,11,11,16,0
13.63,11,11,16,10
11.39,11,11,16,20
9.12,11,11,16,30
6.83,11,11,16,40
4.52,11,11,16,50
2.21,11,11,17,0
0.0,11,11,17,10
0.0,11,11,17,20
0.0,11,11,17,30
0.0,11,11,17,40
0.0,11,11,17,50
0.0,11,11,18,0
0.0,11,11,18,10
0.0,11,11,18,20
0.0,11,11,18,30
0.0,11,11,18,40
0.0,11,11,18,50
0.0,11,11,19,0
0.0,11,10,5,0
0.0,11,10,5,10
0.0,11,10,5,20
0.0,11,10,5,30
0.0,11,10,5,40
0.0,11,10,5,50
0.0,11,10,6,0
1.16,11,10,6,10
3.47,11,10,6,20
5.78,11,10,6,30
8.08,11,10,6,40
10.35,11,10,6,50
12.61,11,10,7,0
14.83,11,10,7,10
17.02,11,10,7,20
19.18,11,10,7,30
21.29,11,10,7,40
23.35,11,10,7,50
25.36,11,10,8,0
27.32,11,10,8,10
29.21,11,10,8,20
31.04,11,10,8,30
32.8,11,10,8,40
34.48,11,10,8,50
36.09,11,10,9,0
37.62,11,10,9,10
39.06,11,10,9,20
40.42,11,10,9,30
41.68,11,10,9,40
42.85,11,10,9,50
43.93,11,10,10,0
44.91,11,10,10,10
45.78,11,10,10,20
46.56,11,10,10,30
47.23,11,10,10,40
47.79,11,10,10,50
48.25,11,10,11,0
48.6,11,10,11,10
48.84,11,10,11,20
48.97,11,10,11,30
49.0,11,10,11,40
48.91,11,10,11,50
48.71,11,10,12,0
48.4,11,10,12,10
47.99,11,10,12,20
47.47,11,10,12,30
46.84,11,10,12,40
46.11,11,10,12,50
45.27,11,10,13,0
44.33,11,10,13,10
43.3,11,10,13,20
42.16,11,10,13,30
40.93,11,10,13,40
39.61,11,10,13,50
38.21,11,10,14,0
36.71,11,10,14,10
35.14,11,10,14,20
33.48,11,10,14,30
31.75,11,10,14,40
29.95,11,10,14,50
28.08,11,10,15,0
26.15,11,10,15,10
24.16,11,10,15,20
22.12,11,10,15,30
20.03,11,10,15,40
17.89,11,10,15,50
15.71,11,10,16,0
13.5,11,10,16,10
11.26,11,10,16,20
8.99,11,10,16,30
6.7,11,10,16,40
4.4,11,10,16,50
2.09,11,10,17,0
0.0,11,10,17,10
0.0,11,10,17,20
0.0,11,10,17,30
0.0,11,10,17,40
0.0,11,10,17,50
0.0,11,10,18,0
0.0,11,10,18,10
0.0,11,10,18,20
0.0,11,10,18,30
0.0,11,10,18,40
0.0,11,10,18,50
0.0,11,10,19,0
0.0,11,9,5,0
0.0,11,9,5,10
0.0,11,9,5,20
0.0,11,9,5,30
0.0,11,9,5,40
0.0,11,9,5,50
0.0,11,9,6,0
1.27,11,9,6,10
3.58,11,9,6,20
5.89,11,9,6,30
8.18,11,9,6,40
10.45,11,9,6,50
12.7,11,9,7,0
14.92,11,9,7,10
17.11,11,9,7,20
19.26,11,9,7,30
21.36,11,9,7,40
23.42,11,9,7,50
25.43,11,9,8,0
27.38,11,9,8,10
29.27,11,9,8,20
31.09,11,9,8,30
32.84,11,9,8,40
34.53,11,9,8,50
36.13,11,9,9,0
37.65,11,9,9,10
39.09,11,9,9,20
40.44,11,9,9,30
41.7,11,9,9,40
42.87,11,9,9,50
43.94,11,9,10,0
44.92,11,9,10,10
45.79,11,9,10,20
46.57,11,9,10,30
47.23,11,9,10,40
47.8,11,9,10,50
48.25,11,9,11,0
48.6,11,9,11,10
48.84,11,9,11,20
48.97,11,9,11,30
49.0,11,9,11,40
48.91,11,9,11,50
48.71,11,9,12,0
48.41,11,9,12,10
47.99,11,9,12,20
47.47,11,9,12,30
46.85,11,9,12,40
46.11,11,9,12,50
45.28,11,9,13,0
44.35,11,9,13,10
43.31,11,9,13,20
42.18,11,9,13,30
40.96,11,9,13,40
39.64,11,9,13,50
38.24,11,9,14,0
36.75,11,9,14,10
35.18,11,9,14,20
33.53,11,9,14,30
31.8,11,9,14,40
30.01,11,9,14,50
28.14,11,9,15,0
26.22,11,9,15,10
24.23,11,9,15,20
22.19,11,9,15,30
20.11,11,9,15,40
17.97,11,9,15,50
15.8,11,9,16,0
13.59,11,9,16,10
11.35,11,9,16,20
9.09,11,9,16,30
6.81,11,9,16,40
4.51,11,9,16,50
2.2,11,9,17,0
0.0,11,9,17,10
0.0,11,9,17,20
0.0,11,9,17,30
0.0,11,9,17,40
0.0,11,9,17,50
0.0,11,9,18,0
0.0,11,9,18,10
0.0,11,9,18,20
0.0,11,9,18,30
0.0,11,9,18,40
0.0,11,9,18,50
0.0,11,9,19,0
0.0,11,8,5,0
0.0,11,8,5,10
0.0,11,8,5,20
0.0,11,8,5,30
0.0,11,8,5,40
0.0,11,8,5,50
0.0,11,8,6,0
1.39,11,8,6,10
3.69,11,8,6,20
5.99,11,8,6,30
8.28,11,8,6,40
10.55,11,8,6,50
12.79,11,8,7,0
15.01,11,8,7,10
17.19,11,8,7,20
19.34,11,8,7,30
21.44,11,8,7,40
23.49,11,8,7,50
25.49,11,8,8,0
27.44,11,8,8,10
29.32,11,8,8,20
31.14,11,8,8,30
32.89,11,8,8,40
34.57,11,8,8,50
36.17,11,8,9,0
37.68,11,8,9,10
39.12,11,8,9,20
40.47,11,8,9,30
41.72,11,8,9,40
42.89,11,8,9,50
43.96,11,8,10,0
44.93,11,8,10,10
45.8,11,8,10,20
46.57,11,8,10,30
47.24,11,8,10,40
47.8,11,8,10,50
48.26,11,8,11,0
48.6,11,8,11,10
48.84,11,8,11,20
48.97,11,8,11,30
49.0,11,8,11,40
48.91,11,8,11,50
48.71,11,8,12,0
48.41,11,8,12,10
48.0,11,8,12,20
47.48,11,8,12,30
46.85,11,8,12,40
46.12,11,8,12,50
45.29,11,8,13,0
44.36,11,8,13,10
43.33,11,8,13,20
42.2,11,8,13,30
40.98,11,8,13,40
39.67,11,8,13,50
38.27,11,8,14,0
36.78,11,8,14,10
35.22,11,8,14,20
33.57,11,8,14,30
31.85,11,8,14,40
30.06,11,8,14,50
28.2,11,8,15,0
26.28,11,8,15,10
24.3,11,8,15,20
22.27,11,8,15,30
20.18,11,8,15,40
18.06,11,8,15,50
15.89,11,8,16,0
13.68,11,8,16,10
11.45,11,8,16,20
9.19,11,8,16,30
6.91,11,8,16,40
4.62,11,8,16,50
2.31,11,8,17,0
0.0,11,8,17,10
0.0,11,8,17,20
0.0,11,8,17,30
0.0,11,8,17,40
0.0,11,8,17,50
0.0,11,8,18,0
0.0,11,8,18,10
0.0,11,8,18,20
0.0,11,8,18,30
0.0,11,8,18,40
0.0,11,8,18,50
0.0,11,8,19,0
0.0,11,7,5,0
0.0,11,7,5,10
0.0,11,7,5,20
0.0,11,7,5,30
0.0,11,7,5,40
0.0,11,7,5,50
0.0,11,7,6,0
1.65,11,7,6,10
3.99,11,7,6,20
6.33,11,7,6,30
8.66,11,7,6,40
10.96,11,7,6,50
13.24,11,7,7,0
15.5,11,7,7,10
17.71,11,7,7,20
19.89,11,7,7,30
22.03,11,7,7,40
24.11,11,7,7,50
26.14,11,7,8,0
28.12,11,7,8,10
30.03,11,7,8,20
31.88,11,7,8,30
33.65,11,7,8,40
35.36,11,7,8,50
36.98,11,7,9,0
38.52,11,7,9,10
39.98,11,7,9,20
41.34,11,7,9,30
42.62,11,7,9,40
43.8,11,7,9,50
44.89,11,7,10,0
45.87,11,7,10,10
46.76,11,7,10,20
47.54,11,7,10,30
48.21,11,7,10,40
48.78,11,7,10,50
49.24,11,7,11,0
49.6,11,7,11,10
49.84,11,7,11,20
49.97,11,7,11,30
50.0,11,7,11,40
49.91,11,7,11,50
49.71,11,7,12,0
49.4,11,7,12,10
48.98,11,7,12,20
48.45,11,7,12,30
47.82,11,7,12,40
47.08,11,7,12,50
46.24,11,7,13,0
45.29,11,7,13,10
44.25,11,7,13,20
43.1,11,7,13,30
41.87,11,7,13,40
40.53,11,7,13,50
39.11,11,7,14,0
37.6,11,7,14,10
36.01,11,7,14,20
34.34,11,7,14,30
32.6,11,7,14,40
30.78,11,7,14,50
28.89,11,7,15,0
26.94,11,7,15,10
24.93,11,7,15,20
22.87,11,7,15,30
20.75,11,7,15,40
18.59,11,7,15,50
16.39,11,7,16,0
14.15,11,7,16,10
11.88,11,7,16,20
9.58,11,7,16,30
7.26,11,7,16,40
4.93,11,7,16,50
2.59,11,7,17,0
0.24,11,7,17,10
0.0,11,7,17,20
0.0,11,7,17,30
0.0,11,7,17,40
0.0,11,7,17,50
0.0,11,7,18,0
0.0,11,7,18,10
0.0,11,7,18,20
0.0,11,7,18,30
0.0,11,7,18,40
0.0,11,7,18,50
0.0,11,7,19,0
0.0,11,6,5,0
0.0,11,6,5,10
0.0,11,6,5,20
0.0,11,6,5,30
0.0,11,6,5,40
0.0,11,6,5,50
0.0,11,6,6,0
1.65,11,6,6,10
3.99,11,6,6,20
6.33,11,6,6,30
8.66,11,6,6,40
10.96,11,6,6,50
13.24,11,6,7,0
15.5,11,6,7,10
17.71,11,6,7,20
19.89,11,6,7,30
22.03,11,6,7,40
24.11,11,6,7,50
26.14,11,6,8,0
28.12,11,6,8,10
30.03,11,6,8,20
31.88,11,6,8,30
33.65,11,6,8,40
35.36,11,6,8,50
36.98,11,6,9,0
38.52,11,6,9,10
39.98,11,6,9,20
41.34,11,6,9,30
42.62,11,6,9,40
43.8,11,6,9,50
44.89,11,6,10,0
45.87,11,6,10,10
46.76,11,6,10,20
47.54,11,6,10,30
48.21,11,6,10,40
48.78,11,6,10,50
49.24,11,6,11,0
49.6,11,6,11,10
49.84,11,6,11,20
49.97,11,6,11,30
50.0,11,6,11,40
49.91,11,6,11,50
49.71,11,6,12,0
49.4,11,6,12,10
48.98,11,6,12,20
48.45,11,6,12,30
47.82,11,6,12,40
47.08,11,6,12,50
46.24,11,6,13,0
45.29,11,6,13,10
44.25,11,6,13,20
43.1,11,6,13,30
41.87,11,6,13,40
40.53,11,6,13,50
39.11,11,6,14,0
37.6,11,6,14,10
36.01,11,6,14,20
34.34,11,6,14,30
32.6,11,6,14,40
30.78,11,6,14,50
28.89,11,6,15,0
26.94,11,6,15,10
24.93,11,6,15,20
22.87,11,6,15,30
20.75,11,6,15,40
18.59,11,6,15,50
16.39,11,6,16,0
14.15,11,6,16,10
11.88,11,6,16,20
9.58,11,6,16,30
7.26,11,6,16,40
4.93,11,6,16,50
2.59,11,6,17,0
0.24,11,6,17,10
0.0,11,6,17,20
0.0,11,6,17,30
0.0,11,6,17,40
0.0,11,6,17,50
0.0,11,6,18,0
0.0,11,6,18,10
0.0,11,6,18,20
0.0,11,6,18,30
0.0,11,6,18,40
0.0,11,6,18,50
0.0,11,6,19,0
0.0,11,5,5,0
0.0,11,5,5,10
0.0,11,5,5,20
0.0,11,5,5,30
0.0,11,5,5,40
0.0,11,5,5,50
0.0,11,5,6,0
1.88,11,5,6,10
4.22,11,5,6,20
6.55,11,5,6,30
8.86,11,5,6,40
11.16,11,5,6,50
13.43,11,5,7,0
15.67,11,5,7,10
17.88,11,5,7,20
20.05,11,5,7,30
22.18,11,5,7,40
24.25,11,5,7,50
26.27,11,5,8,0
28.24,11,5,8,10
30.14,11,5,8,20
31.98,11,5,8,30
33.75,11,5,8,40
35.44,11,5,8,50
37.05,11,5,9,0
38.59,11,5,9,10
40.03,11,5,9,20
41.39,11,5,9,30
42.66,11,5,9,40
43.84,11,5,9,50
44.92,11,5,10,0
45.9,11,5,10,10
46.78,11,5,10,20
47.55,11,5,10,30
48.22,11,5,10,40
48.79,11,5,10,50
49.25,11,5,11,0
49.6,11,5,11,10
49.84,11,5,11,20
49.97,11,5,11,30
50.0,11,5,11,40
49.91,11,5,11,50
49.71,11,5,12,0
49.4,11,5,12,10
48.99,11,5,12,20
48.46,11,5,12,30
47.83,11,5,12,40
47.1,11,5,12,50
46.26,11,5,13,0
45.32,11,5,13,10
44.28,11,5,13,20
43.14,11,5,13,30
41.91,11,5,13,40
40.59,11,5,13,50
39.17,11,5,14,0
37.68,11,5,14,10
36.09,11,5,14,20
34.43,11,5,14,30
32.69,11,5,14,40
30.89,11,5,14,50
29.01,11,5,15,0
27.07,11,5,15,10
25.07,11,5,15,20
23.01,11,5,15,30
20.91,11,5,15,40
18.75,11,5,15,50
16.56,11,5,16,0
14.33,11,5,16,10
12.07,11,5,16,20
9.78,11,5,16,30
7.47,11,5,16,40
5.15,11,5,16,50
2.81,11,5,17,0
0.47,11,5,17,10
0.0,11,5,17,20
0.0,11,5,17,30
0.0,11,5,17,40
0.0,11,5,17,50
0.0,11,5,18,0
0.0,11,5,18,10
0.0,11,5,18,20
0.0,11,5,18,30
0.0,11,5,18,40
0.0,11,5,18,50
0.0,11,5,19,0
0.0,11,4,5,0
0.0,11,4,5,10
0.0,11,4,5,20
0.0,11,4,5,30
0.0,11,4,5,40
0.0,11,4,5,50
0.0,11,4,6,0
1.91,11,4,6,10
4.3,11,4,6,20
6.68,11,4,6,30
9.04,11,4,6,40
11.38,11,4,6,50
13.7,11,4,7,0
15.99,11,4,7,10
18.24,11,4,7,20
20.45,11,4,7,30
22.62,11,4,7,40
24.74,11,4,7,50
26.8,11,4,8,0
28.8,11,4,8,10
30.75,11,4,8,20
32.62,11,4,8,30
34.42,11,4,8,40
36.15,11,4,8,50
37.79,11,4,9,0
39.36,11,4,9,10
40.83,11,4,9,20
42.22,11,4,9,30
43.52,11,4,9,40
44.71,11,4,9,50
45.82,11,4,10,0
46.81,11,4,10,10
47.71,11,4,10,20
48.5,11,4,10,30
49.19,11,4,10,40
49.77,11,4,10,50
50.23,11,4,11,0
50.59,11,4,11,10
50.84,11,4,11,20
50.97,11,4,11,30
50.99,11,4,11,40
50.91,11,4,11,50
50.7,11,4,12,0
50.39,11,4,12,10
49.97,11,4,12,20
49.43,11,4,12,30
48.79,11,4,12,40
48.04,11,4,12,50
47.19,11,4,13,0
46.23,11,4,13,10
45.17,11,4,13,20
44.01,11,4,13,30
42.75,11,4,13,40
41.4,11,4,13,50
39.96,11,4,14,0
38.43,11,4,14,10
36.82,11,4,14,20
35.12,11,4,14,30
33.35,11,4,14,40
31.5,11,4,14,50
29.59,11,4,15,0
27.61,11,4,15,10
25.57,11,4,15,20
23.47,11,4,15,30
21.32,11,4,15,40
19.13,11,4,15,50
16.89,11,4,16,0
14.62,11,4,16,10
12.31,11,4,16,20
9.98,11,4,16,30
7.62,11,4,16,40
5.25,11,4,16,50
2.87,11,4,17,0
0.48,11,4,17,10
0.0,11,4,17,20
0.0,11,4,17,30
0.0,11,4,17,40
0.0,11,4,17,50
0.0,11,4,18,0
0.0,11,4,18,10
0.0,11,4,18,20
0.0,11,4,18,30
0.0,11,4,18,40
0.0,11,4,18,50
0.0,11,4,19,0
0.0,11,3,5,0
0.0,11,3,5,10
0.0,11,3,5,20
0.0,11,3,5,30
0.0,11,3,5,40
0.0,11,3,5,50
0.0,11,3,6,0
2.15,11,3,6,10
4.52,11,3,6,20
6.89,11,3,6,30
9.25,11,3,6,40
11.58,11,3,6,50
13.89,11,3,7,0
16.17,11,3,7,10
18.41,11,3,7,20
20.61,11,3,7,30
22.77,11,3,7,40
24.88,11,3,7,50
26.93,11,3,8,0
28.93,11,3,8,10
30.86,11,3,8,20
32.72,11,3,8,30
34.51,11,3,8,40
36.23,11,3,8,50
37.87,11,3,9,0
39.42,11,3,9,10
40.89,11,3,9,20
42.27,11,3,9,30
43.56,11,3,9,40
44.75,11,3,9,50
45.85,11,3,10,0
46.84,11,3,10,10
47.73,11,3,10,20
48.52,11,3,10,30
49.2,11,3,10,40
49.77,11,3,10,50
50.24,11,3,11,0
50.59,11,3,11,10
50.84,11,3,11,20
50.97,11,3,11,30
50.99,11,3,11,40
50.91,11,3,11,50
50.71,11,3,12,0
50.39,11,3,12,10
49.97,11,3,12,20
49.44,11,3,12,30
48.8,11,3,12,40
48.06,11,3,12,50
47.21,11,3,13,0
46.26,11,3,13,10
45.2,11,3,13,20
44.05,11,3,13,30
42.8,11,3,13,40
41.46,11,3,13,50
40.02,11,3,14,0
38.5,11,3,14,10
36.9,11,3,14,20
35.21,11,3,14,30
33.45,11,3,14,40
31.61,11,3,14,50
29.71,11,3,15,0
27.74,11,3,15,10
25.71,11,3,15,20
23.62,11,3,15,30
21.48,11,3,15,40
19.3,11,3,15,50
17.07,11,3,16,0
14.8,11,3,16,10
12.51,11,3,16,20
10.18,11,3,16,30
7.84,11,3,16,40
5.47,11,3,16,50
3.1,11,3,17,0
0.72,11,3,17,10
0.0,11,3,17,20
0.0,11,3,17,30
0.0,11,3,17,40
0.0,11,3,17,50
0.0,11,3,18,0
0.0,11,3,18,10
0.0,11,3,18,20
0.0,11,3,18,30
0.0,11,3,18,40
0.0,11,3,18,50
0.0,11,3,19,0
0.0,11,2,5,0
0.0,11,2,5,10
0.0,11,2,5,20
0.0,11,2,5,30
0.0,11,2,5,40
0.0,11,2,5,50
0.0,11,2,6,0
2.38,11,2,6,10
4.75,11,2,6,20
7.11,11,2,6,30
9.45,11,2,6,40
11.78,11,2,6,50
14.08,11,2,7,0
16.35,11,2,7,10
18.58,11,2,7,20
20.77,11,2,7,30
22.92,11,2,7,40
25.02,11,2,7,50
27.06,11,2,8,0
29.05,11,2,8,10
30.97,11,2,8,20
32.82,11,2,8,30
34.61,11,2,8,40
36.31,11,2,8,50
37.94,11,2,9,0
39.49,11,2,9,10
40.95,11,2,9,20
42.32,11,2,9,30
43.6,11,2,9,40
44.79,11,2,9,50
45.88,11,2,10,0
46.86,11,2,10,10
47.75,11,2,10,20
48.53,11,2,10,30
49.21,11,2,10,40
49.78,11,2,10,50
50.24,11,2,11,0
50.6,11,2,11,10
50.84,11,2,11,20
50.97,11,2,11,30
51.0,11,2,11,40
50.91,11,2,11,50
50.71,11,2,12,0
50.4,11,2,12,10
49.98,11,2,12,20
49.45,11,2,12,30
48.82,11,2,12,40
48.08,11,2,12,50
47.23,11,2,13,0
46.28,11,2,13,10
45.23,11,2,13,20
44.09,11,2,13,30
42.85,11,2,13,40
41.51,11,2,13,50
40.08,11,2,14,0
38.57,11,2,14,10
36.97,11,2,14,20
35.3,11,2,14,30
33.54,11,2,14,40
31.72,11,2,14,50
29.82,11,2,15,0
27.86,11,2,15,10
25.84,11,2,15,20
23.77,11,2,15,30
21.64,11,2,15,40
19.46,11,2,15,50
17.24,11,2,16,0
14.99,11,2,16,10
12.7,11,2,16,20
10.39,11,2,16,30
8.05,11,2,16,40
5.69,11,2,16,50
3.33,11,2,17,0
0.95,11,2,17,10
0.0,11,2,17,20
0.0,11,2,17,30
0.0,11,2,17,40
0.0,11,2,17,50
0.0,11,2,18,0
0.0,11,2,18,10
0.0,11,2,18,20
0.0,11,2,18,30
0.0,11,2,18,40
0.0,11,2,18,50
0.0,11,2,19,0
0.0,11,1,5,0
0.0,11,1,5,10
0.0,11,1,5,20
0.0,11,1,5,30
0.0,11,1,5,40
0.0,11,1,5,50
0.0,11,1,6,0
2.38,11,1,6,10
4.75,11,1,6,20
7.11,11,1,6,30
9.45,11,1,6,40
11.78,11,1,6,50
14.08,11,1,7,0
16.35,11,1,7,10
18.58,11,1,7,20
20.77,11,1,7,30
22.92,11,1,7,40
25.02,11,1,7,50
27.06,11,1,8,0
29.05,11,1,8,10
30.97,11,1,8,20
32.82,11,1,8,30
34.61,11,1,8,40
36.31,11,1,8,50
37.94,11,1,9,0
39.49,11,1,9,10
40.95,11,1,9,20
42.32,11,1,9,30
43.6,11,1,9,40
44.79,11,1,9,50
45.88,11,1,10,0
46.86,11,1,10,10
47.75,11,1,10,20
48.53,11,1,10,30
49.21,11,1,10,40
49.78,11,1,10,50
50.24,11,1,11,0
50.6,11,1,11,10
50.84,11,1,11,20
50.97,11,1,11,30
51.0,11,1,11,40
50.91,11,1,11,50
50.71,11,1,12,0
50.4,11,1,12,10
49.98,11,1,12,20
49.45,11,1,12,30
48.82,11,1,12,40
48.08,11,1,12,50
47.23,11,1,13,0
46.28,11,1,13,10
45.23,11,1,13,20
44.09,11,1,13,30
42.85,11,1,13,40
41.51,11,1,13,50
40.08,11,1,14,0
38.57,11,1,14,10
36.97,11,1,14,20
35.3,11,1,14,30
33.54,11,1,14,40
31.72,11,1,14,50
29.82,11,1,15,0
27.86,11,1,15,10
25.84,11,1,15,20
23.77,11,1,15,30
21.64,11,1,15,40
19.46,11,1,15,50
17.24,11,1,16,0
14.99,11,1,16,10
12.7,11,1,16,20
10.39,11,1,16,30
8.05,11,1,16,40
5.69,11,1,16,50
3.33,11,1,17,0
0.95,11,1,17,10
0.0,11,1,17,20
0.0,11,1,17,30
0.0,11,1,17,40
0.0,11,1,17,50
0.0,11,1,18,0
0.0,11,1,18,10
0.0,11,1,18,20
0.0,11,1,18,30
0.0,11,1,18,40
0.0,11,1,18,50
0.0,11,1,19,0
0.0,10,31,5,0
0.0,10,31,5,10
0.0,10,31,5,20
0.0,10,31,5,30
0.0,10,31,5,40
0.0,10,31,5,50
0.24,10,31,6,0
2.66,10,31,6,10
5.07,10,31,6,20
7.47,10,31,6,30
9.85,10,31,6,40
12.21,10,31,6,50
14.54,10,31,7,0
16.85,10,31,7,10
19.12,10,31,7,20
21.34,10,31,7,30
23.52,10,31,7,40
25.65,10,31,7,50
27.72,10,31,8,0
29.74,10,31,8,10
31.69,10,31,8,20
33.57,10,31,8,30
35.38,10,31,8,40
37.11,10,31,8,50
38.76,10,31,9,0
40.33,10,31,9,10
41.81,10,31,9,20
43.2,10,31,9,30
44.5,10,31,9,40
45.7,10,31,9,50
46.81,10,31,10,0
47.81,10,31,10,10
48.71,10,31,10,20
49.5,10,31,10,30
50.19,10,31,10,40
50.76,10,31,10,50
51.23,10,31,11,0
51.59,10,31,11,10
51.84,10,31,11,20
51.97,10,31,11,30
51.99,10,31,11,40
51.91,10,31,11,50
51.7,10,31,12,0
51.39,10,31,12,10
50.97,10,31,12,20
50.43,10,31,12,30
49.79,10,31,12,40
49.04,10,31,12,50
48.18,10,31,13,0
47.22,10,31,13,10
46.16,10,31,13,20
44.99,10,31,13,30
43.73,10,31,13,40
42.38,10,31,13,50
40.93,10,31,14,0
39.4,10,31,14,10
37.78,10,31,14,20
36.08,10,31,14,30
34.3,10,31,14,40
32.45,10,31,14,50
30.53,10,31,15,0
28.54,10,31,15,10
26.49,10,31,15,20
24.38,10,31,15,30
22.22,10,31,15,40
20.01,10,31,15,50
17.76,10,31,16,0
15.47,10,31,16,10
13.15,10,31,16,20
10.8,10,31,16,30
8.42,10,31,16,40
6.03,10,31,16,50
3.62,10,31,17,0
1.21,10,31,17,10
0.0,10,31,17,20
0.0,10,31,17,30
0.0,10,31,17,40
0.0,10,31,17,50
0.0,10,31,18,0
0.0,10,31,18,10
0.0,10,31,18,20
0.0,10,31,18,30
0.0,10,31,18,40
0.0,10,31,18,50
0.0,10,31,19,0
0.0,10,30,5,0
0.0,10,30,5,10
0.0,10,30,5,20
0.0,10,30,5,30
0.0,10,30,5,40
0.0,10,30,5,50
0.24,10,30,6,0
2.66,10,30,6,10
5.07,10,30,6,20
7.47,10,30,6,30
9.85,10,30,6,40
12.21,10,30,6,50
14.54,10,30,7,0
16.85,10,30,7,10
19.12,10,30,7,20
21.34,10,30,7,30
23.52,10,30,7,40
25.65,10,30,7,50
27.72,10,30,8,0
29.74,10,30,8,10
31.69,10,30,8,20
33.57,10,30,8,30
35.38,10,30,8,40
37.11,10,30,8,50
38.76,10,30,9,0
40.33,10,30,9,10
41.81,10,30,9,20
43.2,10,30,9,30
44.5,10,30,9,40
45.7,10,30,9,50
46.81,10,30,10,0
47.81,10,30,10,10
48.71,10,30,10,20
49.5,10,30,10,30
50.19,10,30,10,40
50.76,10,30,10,50
51.23,10,30,11,0
51.59,10,30,11,10
51.84,10,30,11,20
51.97,10,30,11,30
51.99,10,30,11,40
51.91,10,30,11,50
51.7,10,30,12,0
51.39,10,30,12,10
50.97,10,30,12,20
50.43,10,30,12,30
49.79,10,30,12,40
49.04,10,30,12,50
48.18,10,30,13,0
47.22,10,30,13,10
46.16,10,30,13,20
44.99,10,30,13,30
43.73,10,30,13,40
42.38,10,30,13,50
40.93,10,30,14,0
39.4,10,30,14,10
37.78,10,30,14,20
36.08,10,30,14,30
34.3,10,30,14,40
32.45,10,30,14,50
30.53,10,30,15,0
28.54,10,30,15,10
26.49,10,30,15,20
24.38,10,30,15,30
22.22,10,30,15,40
20.01,10,30,15,50
17.76,10,30,16,0
15.47,10,30,16,10
13.15,10,30,16,20
10.8,10,30,16,30
8.42,10,30,16,40
6.03,10,30,16,50
3.62,10,30,17,0
1.21,10,30,17,10
0.0,10,30,17,20
0.0,10,30,17,30
0.0,10,30,17,40
0.0,10,30,17,50
0.0,10,30,18,0
0.0,10,30,18,10
0.0,10,30,18,20
0.0,10,30,18,30
0.0,10,30,18,40
0.0,10,30,18,50
0.0,10,30,19,0
0.0,10,29,5,0
0.0,10,29,5,10
0.0,10,29,5,20
0.0,10,29,5,30
0.0,10,29,5,40
0.0,10,29,5,50
0.48,10,29,6,0
2.89,10,29,6,10
5.29,10,29,6,20
7.68,10,29,6,30
10.06,10,29,6,40
12.41,10,29,6,50
14.73,10,29,7,0
17.03,10,29,7,10
19.29,10,29,7,20
21.5,10,29,7,30
23.67,10,29,7,40
25.79,10,29,7,50
27.85,10,29,8,0
29.86,10,29,8,10
31.8,10,29,8,20
33.67,10,29,8,30
35.47,10,29,8,40
37.19,10,29,8,50
38.84,10,29,9,0
40.4,10,29,9,10
41.87,10,29,9,20
43.25,10,29,9,30
44.54,10,29,9,40
45.74,10,29,9,50
46.84,10,29,10,0
47.83,10,29,10,10
48.73,10,29,10,20
